[2026-04-15T20:46:40Z DEBUG tungsten::app] backend: Vulkan adapter: AMD Radeon 660M (RADV REMBRANDT) present_mode: Mailbox max_frame_latency: 3 timestamp_query: true
[gpu] backend=Vulkan adapter=AMD Radeon 660M (RADV REMBRANDT) present_mode=Mailbox max_frame_latency=3
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.92ms update=0.01ms flush=0.00ms extract=0.00ms render=0.91ms render_acquire=0.80ms render_encode=0.03ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=6.05ms update=0.01ms flush=0.00ms extract=0.00ms render=6.04ms render_acquire=5.78ms render_encode=0.10ms render_submit_present=0.16ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.20ms update=0.02ms flush=0.00ms extract=0.01ms render=0.18ms render_acquire=0.03ms render_encode=0.05ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.18ms update=0.02ms flush=0.00ms extract=0.00ms render=0.16ms render_acquire=0.03ms render_encode=0.05ms render_submit_present=0.08ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=1.98ms update=0.02ms flush=0.00ms extract=0.00ms render=1.95ms render_acquire=1.03ms render_encode=0.42ms render_submit_present=0.49ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=1.26ms update=0.03ms flush=0.00ms extract=0.02ms render=1.21ms render_acquire=0.19ms render_encode=0.39ms render_submit_present=0.62ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.62ms update=0.02ms flush=0.00ms extract=0.01ms render=0.58ms render_acquire=0.13ms render_encode=0.30ms render_submit_present=0.15ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.19ms update=0.01ms flush=0.00ms extract=0.00ms render=0.18ms render_acquire=0.02ms render_encode=0.05ms render_submit_present=0.11ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.16ms update=0.01ms flush=0.00ms extract=0.00ms render=0.15ms render_acquire=0.02ms render_encode=0.05ms render_submit_present=0.08ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.54ms update=0.01ms flush=0.00ms extract=0.00ms render=0.53ms render_acquire=0.35ms render_encode=0.06ms render_submit_present=0.11ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.76ms update=0.01ms flush=0.00ms extract=0.00ms render=0.75ms render_acquire=0.57ms render_encode=0.06ms render_submit_present=0.12ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.67ms update=0.01ms flush=0.00ms extract=0.00ms render=0.66ms render_acquire=0.51ms render_encode=0.05ms render_submit_present=0.10ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.61ms update=0.01ms flush=0.00ms extract=0.00ms render=0.60ms render_acquire=0.47ms render_encode=0.04ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.76ms update=0.01ms flush=0.00ms extract=0.00ms render=0.75ms render_acquire=0.61ms render_encode=0.04ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.59ms update=0.01ms flush=0.00ms extract=0.00ms render=0.58ms render_acquire=0.48ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.73ms update=0.01ms flush=0.00ms extract=0.00ms render=0.72ms render_acquire=0.61ms render_encode=0.04ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.60ms update=0.01ms flush=0.00ms extract=0.00ms render=0.59ms render_acquire=0.50ms render_encode=0.04ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.61ms update=0.01ms flush=0.00ms extract=0.00ms render=0.60ms render_acquire=0.50ms render_encode=0.04ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
